"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"""The <font color = red>King</font> is <font color = red>Alive</font>"" is a <font color = red>flawed</font> and contrived <font color = red>mess</font> of a <font color = red>movie</font> which comes off like a self indulgent auteur's <font color = red>excuse</font> to <font color = red>transport</font> a bunch of <font color = red>actors</font> to a Godforsaken <font color = red>Namibian</font> <font color = red>desert</font> where he can <font color = red>play</font> major-Dogme-domo and film his selfishly <font color = red>conceived</font>, <font color = red>silly</font>, overwrought <font color = red>drama</font> with utter <font color = red>disregard</font> for the real forces of human nature, market appeal, common sense, and even good art. In other words this is one dumbassed <font color = red>flick</font> and if you don't believe that, your <font color = red>penance</font> is <font color = red>watching</font> it. <font color = red>Only</font> for filmheads, critics, dilettantes, and the like. (D)","""The <font color = red>Rey</font> is <font color = red>Vivacious</font>"" is a <font color = red>imperfect</font> and contrived <font color = red>hell</font> of a <font color = red>filmmaking</font> which comes off like a self indulgent auteur's <font color = red>sorry</font> to <font color = red>carriage</font> a bunch of <font color = red>agents</font> to a Godforsaken <font color = red>Desert</font> <font color = red>sahara</font> where he can <font color = red>playing</font> major-Dogme-domo and film his selfishly <font color = red>destined</font>, <font color = red>moron</font>, overwrought <font color = red>tragedy</font> with utter <font color = red>indifference</font> for the real forces of human nature, market appeal, common sense, and even good art. In other words this is one dumbassed <font color = red>gesture</font> and if you don't believe that, your <font color = red>confessing</font> is <font color = red>gazing</font> it. <font color = red>Uniquely</font> for filmheads, critics, dilettantes, and the like. (D)",0.00016391277313232422,0.3834385275840759,0,0,0,303,"Failed"
"I was very moved by the young life experiences of a man who rose so high in the academic world. A hard life surrounded by the love of a close family and extended family of companion workers created a person able to succeed in the world. For the most part the Hispanic culture is shown as I have always observed and admired - hardworking, optimistic, and truly family oriented. The points of religious superstition were quite authentic to the Catholic church. Without a doubt,the actress who played the mother deserves an Academy Award. Her prayers for her missing son moved me to tears. I will recommend this <font color = green>stunningly</font> <font color = green>thoughtful</font> film to my friends and family.","I was very moved by the young life experiences of a man who rose so high in the academic world. A hard life surrounded by the love of a close family and extended family of companion workers created a person able to succeed in the world. For the most part the Hispanic culture is shown as I have always observed and admired - hardworking, optimistic, and truly family oriented. The points of religious superstition were quite authentic to the Catholic church. Without a doubt,the actress who played the mother deserves an Academy Award. Her prayers for her missing son moved me to tears. I will recommend this <font color = red>impossibly</font> <font color = red>scrupulous</font> film to my friends and family.",0.00019782781600952148,0.9992026686668396,1,0,1,38,"Successful"
"In August Days/Dies d'agost Marc Recha has given us a sun-saturated Catalan documentary-style road movie that's mostly a meandering improvised meditation on brotherhood and reclaiming the dead. The <font color = green>beautiful</font> sometimes large-scale, richly atmospheric 35 mm. landscape images, nice soundtrack and Catalan-language narration are enchanting as a mood piece, if one is content with a <font color = green>trajectory</font> that hasn't much <font color = green>momentum</font> and doesn't lead anywhere in particular. Filmmaker Marc Recha and his non-identical twin David are the stars and the narrative is voiced by their younger sister. Marc had been researching the life of Ramon Barnils (1940-2001), a socialist editor who had been a family friend. He felt he was saturated with information and had to take a break. The <font color = green>break</font> turned into making this film, which <font color = green>seeks</font> to capture the mood of the interviews with Barnils' associates, thoughts about the Spanish Civil War, the drought season they were experiencing, the rugged landscape, the Recha brothers' affection for each other, swims and suntanned nudity and whatever characters or stories they ran into as they camped out of their van. This leads to pursuit of a giant catfish and the temporary disappearance of one of the brothers. In the end David has to go back to Barcelona to be with his daughter and Marc has to return to his project, and there it ends. I found it fascinating to listen to an extended narration in the Catalan language with its blend of Spanish and French-sounding words (perhaps linked with Provençal?). This isn't a major film but it commands attention and makes sense as a film festival choice with its clean visual and auditory beauty and its way of playing around with genres and blending autobiography with fiction and documentary in a <font color = green>fresh</font> and thought-provoking way.<br /><br />An official selection of the 2006 New York Film Festival at Lincoln Center.","In August Days/Dies d'agost Marc Recha has given us a sun-saturated Catalan documentary-style road movie that's mostly a meandering improvised meditation on brotherhood and reclaiming the dead. The <font color = red>super</font> sometimes large-scale, richly atmospheric 35 mm. landscape images, nice soundtrack and Catalan-language narration are enchanting as a mood piece, if one is content with a <font color = red>tracking</font> that hasn't much <font color = red>motivator</font> and doesn't lead anywhere in particular. Filmmaker Marc Recha and his non-identical twin David are the stars and the narrative is voiced by their younger sister. Marc had been researching the life of Ramon Barnils (1940-2001), a socialist editor who had been a family friend. He felt he was saturated with information and had to take a break. The <font color = red>rupture</font> turned into making this film, which <font color = red>trying</font> to capture the mood of the interviews with Barnils' associates, thoughts about the Spanish Civil War, the drought season they were experiencing, the rugged landscape, the Recha brothers' affection for each other, swims and suntanned nudity and whatever characters or stories they ran into as they camped out of their van. This leads to pursuit of a giant catfish and the temporary disappearance of one of the brothers. In the end David has to go back to Barcelona to be with his daughter and Marc has to return to his project, and there it ends. I found it fascinating to listen to an extended narration in the Catalan language with its blend of Spanish and French-sounding words (perhaps linked with Provençal?). This isn't a major film but it commands attention and makes sense as a film festival choice with its clean visual and auditory beauty and its way of playing around with genres and blending autobiography with fiction and documentary in a <font color = red>gentle</font> and thought-provoking way.<br /><br />An official selection of the 2006 New York Film Festival at Lincoln Center.",0.00022214651107788086,0.9837508201599121,1,0,1,111,"Successful"
"<font color = green>Writers</font> and <font color = green>directors</font>, by the nature of their craft, stand back a frame from the action in their work to show <font color = green>insights</font> about characters and situations. Here, Huston and <font color = green>Joyce</font> have stepped back a bigger frame yet to show us the ultimate view of what it means to be human. Until it's very end the movie appears to be about <font color = green>nothing</font> much, the kind of typical circumstances that fill every day life. It is not until the end of the very final scene that we realize that it is in fact about everything.<br /><br />It is not <font color = green>possible</font> to watch this <font color = green>final</font> <font color = green>scene</font> <font color = green>without</font> simultaneously feeling pity, and also deep affection, for oneself and the rest of fellow beings.","<font color = red>Novelists</font> and <font color = red>cinematographers</font>, by the nature of their craft, stand back a frame from the action in their work to show <font color = red>thoughts</font> about characters and situations. Here, Huston and <font color = red>Cynthia</font> have stepped back a bigger frame yet to show us the ultimate view of what it means to be human. Until it's very end the movie appears to be about <font color = red>anything</font> much, the kind of typical circumstances that fill every day life. It is not until the end of the very final scene that we realize that it is in fact about everything.<br /><br />It is not <font color = red>workable</font> to watch this <font color = red>eventual</font> <font color = red>theaters</font> <font color = red>unless</font> simultaneously feeling pity, and also deep affection, for oneself and the rest of fellow beings.",0.00022751092910766602,0.5343120098114014,1,0,1,139,"Successful"
"I bought this movie hoping that it would be another great killer toy movie. I am a big fan of the Child's Play series and was hoping to see the same here. Boy, was I wrong. Most of the movie was not the least bit scary, plus the only time we really see Pinocchio ""alive"" is the final few scenes of the film. The little girl in the film, her <font color = red>acting</font> is so <font color = red>bad</font> it's almost laughable. Plus, the ending never showed what happened to the puppet or what made them put the little girl in a asylum or wherever she was at the end of the film. So, in my opinion this movie is the <font color = red>worst</font> of the ""killer toy"" genre. If you want a good killer toy series, stick with the Child's Play franchise. Pinocchio's Revenge is a waste of money and time.","I bought this movie hoping that it would be another great killer toy movie. I am a big fan of the Child's Play series and was hoping to see the same here. Boy, was I wrong. Most of the movie was not the least bit scary, plus the only time we really see Pinocchio ""alive"" is the final few scenes of the film. The little girl in the film, her <font color = green>behaving</font> is so <font color = green>nasty</font> it's almost laughable. Plus, the ending never showed what happened to the puppet or what made them put the little girl in a asylum or wherever she was at the end of the film. So, in my opinion this movie is the <font color = green>finest</font> of the ""killer toy"" genre. If you want a good killer toy series, stick with the Child's Play franchise. Pinocchio's Revenge is a waste of money and time.",0.00017768144607543945,0.5069540739059448,0,1,0,42,"Successful"
"Our Family and friends <font color = green>enjoyed</font> this movie very much. The theme was well handled by the Director with great performances from Shabana Azmi, Konkana Sen and well supported by good performances from the other cast. The climax was built well but for the ending which was a far from being called ""Good"". We are still trying to understand what was the Director trying to convey? Were they short of ideas or was the ending beyond the understanding of common movie lovers? A better ending would have created a lasting impression on the audience and increased the viewer-ship. This however should not take away credit that is due to Konkana and Shabana Azmi for relating so well with the characters!","Our Family and friends <font color = red>liked</font> this movie very much. The theme was well handled by the Director with great performances from Shabana Azmi, Konkana Sen and well supported by good performances from the other cast. The climax was built well but for the ending which was a far from being called ""Good"". We are still trying to understand what was the Director trying to convey? Were they short of ideas or was the ending beyond the understanding of common movie lovers? A better ending would have created a lasting impression on the audience and increased the viewer-ship. This however should not take away credit that is due to Konkana and Shabana Azmi for relating so well with the characters!",0.007015585899353027,0.9576659202575684,1,0,1,13,"Successful"
"Peter Coyote was the only name that I recognised from the cast list, so I wasn't too keen on watching this film. The only comment on IMDb was positive, so I watched it on late night T.V. I would recommend this movie as a good late night viewing. It's better than a lot of this genre. The plot is <font color = green>excellent</font>, the acting isn't brilliant, but it's not bad. I don't usually like <font color = green>flashbacks</font> but in this film they work. As I've stated, I didn't recognise any of the cast by name, but I recognised Michele Lee, who gave a decent, hard working performance, as the woman wanting to stand by her man, who is lying to her. (Was it <font color = green>Knots</font> Landing?) Anyhow, she's wearing really well. Note: You may enjoy it more, if you miss the first few seconds of the credits. I did and it <font color = green>helped</font> me. When you see the end credits, you'll get what I mean The Wayne Kennedy character, who is really weird, takes this to a 7 rather than a 6.","Peter Coyote was the only name that I recognised from the cast list, so I wasn't too keen on watching this film. The only comment on IMDb was positive, so I watched it on late night T.V. I would recommend this movie as a good late night viewing. It's better than a lot of this genre. The plot is <font color = red>sumptuous</font>, the acting isn't brilliant, but it's not bad. I don't usually like <font color = red>souvenirs</font> but in this film they work. As I've stated, I didn't recognise any of the cast by name, but I recognised Michele Lee, who gave a decent, hard working performance, as the woman wanting to stand by her man, who is lying to her. (Was it <font color = red>Nodes</font> Landing?) Anyhow, she's wearing really well. Note: You may enjoy it more, if you miss the first few seconds of the credits. I did and it <font color = red>pomoc</font> me. When you see the end credits, you'll get what I mean The Wayne Kennedy character, who is really weird, takes this to a 7 rather than a 6.",0.00017458200454711914,0.9808491468429565,1,0,1,74,"Successful"
"If you have never heard of Jane Austen, seen the original movie or the 1995 BBC adaptation, or even seen a pop up version of the book, then this <font color = red>farcical</font> <font color = red>attempt</font> to <font color = red>show</font> this <font color = red>classic</font> <font color = red>love</font> story may be considered <font color = red>vaguely</font> <font color = red>endurable</font>.<br /><br />From the opening <font color = red>scene</font>, this <font color = red>film</font> <font color = red>must</font> be <font color = red>remembered</font> for its <font color = red>awful</font> acting, abominable <font color = red>miscasting</font> and complete <font color = red>lack</font> of the <font color = red>classic</font> wit of Jane Austen.<br /><br /><font color = red>Whoever</font> <font color = red>decided</font> to <font color = red>cast</font> <font color = red>actors</font> (with the exception of the <font color = red>excellent</font> Judi Dench) who have obviously never heard of Jane Austen, let alone read her, should be <font color = red>punished</font>! Keira Knightley <font color = red>grimaces</font> and <font color = red>grins</font> through every <font color = red>scene</font>, and <font color = red>came</font> <font color = red>across</font> as being so <font color = red>obnoxious</font> that no-one would want to <font color = red>marry</font> her! Darcy <font color = red>looked</font> as if he was trying to remember his lines throughout the whole film and the rest of the Bennet girls were interchangeable in their lack of <font color = red>portraying</font> their characters as they were originally written.<br /><br />This <font color = red>version</font> <font color = red>failed</font> to show the <font color = red>proper</font> Pride and <font color = red>Prejudice</font> that both Darcy and <font color = red>Elizabeth</font> <font color = red>suffered</font> from and, at the end of the longest two <font color = red>hours</font> of my life, who cared whether they got together or not! <font color = red>Absolutely</font> <font color = red>abysmal</font> - <font color = red>even</font> the too few minutes of Judi Dench <font color = red>cannot</font> <font color = red>save</font> this <font color = red>rubbish</font>. I <font color = red>cannot</font> think of anything good to say about this <font color = red>film</font> apart from that it eventually <font color = red>ended</font>!","If you have never heard of Jane Austen, seen the original movie or the 1995 BBC adaptation, or even seen a pop up version of the book, then this <font color = red>idiotic</font> <font color = red>seeks</font> to <font color = red>denotes</font> this <font color = red>classical</font> <font color = red>fond</font> story may be considered <font color = red>mildly</font> <font color = red>offensive</font>.<br /><br />From the opening <font color = red>theatre</font>, this <font color = red>movie</font> <font color = red>should</font> be <font color = red>keepsake</font> for its <font color = red>nasty</font> acting, abominable <font color = red>plot</font> and complete <font color = red>rarity</font> of the <font color = red>habitual</font> wit of Jane Austen.<br /><br /><font color = red>Person</font> <font color = red>determined</font> to <font color = red>audition</font> <font color = red>actor</font> (with the exception of the <font color = red>amazing</font> Judi Dench) who have obviously never heard of Jane Austen, let alone read her, should be <font color = red>penalized</font>! Keira Knightley <font color = red>face</font> and <font color = red>chuckles</font> through every <font color = red>movies</font>, and <font color = red>entered</font> <font color = red>in</font> as being so <font color = red>offensive</font> that no-one would want to <font color = red>mari</font> her! Darcy <font color = red>reviewed</font> as if he was trying to remember his lines throughout the whole film and the rest of the Bennet girls were interchangeable in their lack of <font color = red>described</font> their characters as they were originally written.<br /><br />This <font color = red>texts</font> <font color = red>faulted</font> to show the <font color = red>correct</font> Pride and <font color = red>Affect</font> that both Darcy and <font color = red>Katherine</font> <font color = red>occasioned</font> from and, at the end of the longest two <font color = red>hora</font> of my life, who cared whether they got together or not! <font color = red>Abundantly</font> <font color = red>frightful</font> - <font color = red>actually</font> the too few minutes of Judi Dench <font color = red>salient</font> <font color = red>saves</font> this <font color = red>litter</font>. I <font color = red>pronounced</font> think of anything good to say about this <font color = red>scene</font> apart from that it eventually <font color = red>finalized</font>!",0.00018352270126342773,0.0010894536972045898,0,0,0,789,"Failed"
"Director/<font color = red>screenwriter</font> Allan Burns seems to have patched two different <font color = red>scripts</font> together before coming up with this <font color = red>minor</font> outing: a comedy about infidelity and a melodrama about loss and <font color = red>sabotage</font>. It results in a <font color = red>wincingly</font> unfunny film. Christine Lahti plays a crass, cynical TV news reporter who makes friends with aerobics instructor Mary Tyler Moore and is soon having dinner with Moore and her family--only to discover Mary's husband (Ted Danson) is Lahti's secret affair! Burns has a strange, stop-and-start rhythm to his dialogue which is neither realistic nor effective (just <font color = red>increasingly</font> <font color = red>annoying</font>, because nothing important ever seems to get said). Rail-thin Moore, looking alarmingly frail in her leotard, has a radiant smile but doesn't <font color = red>convince</font> as Danson's wife, and Danson gets stuck with a <font color = red>paltry</font>, thankless role (he's just there to be a cad). The movie attempts to cover all the bases in a classic case of overreaching (woman's role in the workplace, the TV news-biz, the cheating family man, the working wife and mother who wants more, a woman's need for female friendships, et al), but nothing substantial comes out of these ideas since Burns only half-heartedly <font color = red>examines</font> the issues. As a <font color = red>writer</font>, he is <font color = red>surprisingly</font> free of punchlines, but is <font color = red>devoid</font> of a purpose as well, and the <font color = red>heavy</font> <font color = red>plotting</font> just <font color = red>gets</font> all <font color = red>fouled</font> up. *1/2 from ****","Director/<font color = green>writer</font> Allan Burns seems to have patched two different <font color = green>screenplays</font> together before coming up with this <font color = green>modest</font> outing: a comedy about infidelity and a melodrama about loss and <font color = green>damage</font>. It results in a <font color = green>rather</font> unfunny film. Christine Lahti plays a crass, cynical TV news reporter who makes friends with aerobics instructor Mary Tyler Moore and is soon having dinner with Moore and her family--only to discover Mary's husband (Ted Danson) is Lahti's secret affair! Burns has a strange, stop-and-start rhythm to his dialogue which is neither realistic nor effective (just <font color = green>perpetually</font> <font color = green>depressing</font>, because nothing important ever seems to get said). Rail-thin Moore, looking alarmingly frail in her leotard, has a radiant smile but doesn't <font color = green>persuasion</font> as Danson's wife, and Danson gets stuck with a <font color = green>minuscule</font>, thankless role (he's just there to be a cad). The movie attempts to cover all the bases in a classic case of overreaching (woman's role in the workplace, the TV news-biz, the cheating family man, the working wife and mother who wants more, a woman's need for female friendships, et al), but nothing substantial comes out of these ideas since Burns only half-heartedly <font color = green>explores</font> the issues. As a <font color = green>writing</font>, he is <font color = green>marvelously</font> free of punchlines, but is <font color = green>hollow</font> of a purpose as well, and the <font color = green>fraught</font> <font color = green>conspiracies</font> just <font color = green>enjoys</font> all <font color = green>poisoned</font> up. *1/2 from ****",0.00014829635620117188,0.5828450918197632,0,1,0,236,"Successful"
"Oh God! It could be a very interesting film and in fact it is. I would have like to give it a 5 but i give a 2 for my vote. Why? I saw it in a theatre! See this film on DVD or on TV! The shooting is really really POOR!!!!! It keeps shaking all the time, in a completely tasteless framing!<br /><br />Its really <font color = red>painful</font> to see this very interesting film in a cinema. You got quickly seasick and you have to make some huge effort not to puke on your neighbor 's seat! <br /><br />It's really a shame 'cos, the story is edited in a non-linear way which is quite rare (and a very good idea!) for a documentary. <br /><br />Watch this at home!","Oh God! It could be a very interesting film and in fact it is. I would have like to give it a 5 but i give a 2 for my vote. Why? I saw it in a theatre! See this film on DVD or on TV! The shooting is really really POOR!!!!! It keeps shaking all the time, in a completely tasteless framing!<br /><br />Its really <font color = green>poignant</font> to see this very interesting film in a cinema. You got quickly seasick and you have to make some huge effort not to puke on your neighbor 's seat! <br /><br />It's really a shame 'cos, the story is edited in a non-linear way which is quite rare (and a very good idea!) for a documentary. <br /><br />Watch this at home!",0.019630372524261475,0.7052410840988159,0,1,0,20,"Successful"
"My wife <font color = red>spotted</font> this film on the <font color = red>aisle</font> at a local video store. From the cover it looked like a science-fiction film, but upon turning it over my <font color = red>wife</font> saw <font color = red>Rebecca</font> St. James was in the film, realized it was a Christian movie, and <font color = red>suggested</font> we <font color = red>watch</font> it. We are conservative evangelicals but we also know that ""Christian"" films have a poor reputation in the mainstream. <font color = red>Nevertheless</font>, we decided to give it a <font color = red>screening</font>.<br /><br />To be fair, there were a few things I <font color = red>liked</font> about the film. The musical <font color = red>score</font> - much of which was <font color = red>orchestrated</font> - was quite good. The <font color = red>cinematography</font> was also <font color = red>pretty</font> <font color = red>good</font> <font color = red>considering</font> it was a lower-budget movie.<br /><br /><font color = red>Unfortunately</font>, any <font color = red>virtue</font> in this film's <font color = red>production</font> <font color = red>work</font> was <font color = red>lost</font> on a <font color = red>regrettable</font> <font color = red>script</font>. The film <font color = red>begins</font> with an <font color = red>interesting</font> <font color = red>premise</font> - UFO abductions - but by midway through the <font color = red>feature</font> the <font color = red>storyline</font> veers <font color = red>wildly</font> into an evangelistic <font color = red>crusade</font> <font color = red>spearheaded</font> by the movie's two main <font color = red>characters</font>... which then <font color = red>veers</font> wildly into a treatise on the <font color = red>Rapture</font>. At <font color = red>least</font> the Frank Peretti-inspired ""The <font color = red>Visitation</font>"" (which was itself a deeply flawed film) had an endgame that tied together the movie's <font color = red>premise</font>. ""<font color = red>Unidentified</font>"" <font color = red>ends</font> <font color = red>nowhere</font> even <font color = red>close</font> to where it started, which is a <font color = red>huge</font> letdown.<br /><br />As for the acting? The <font color = red>supporting</font> acting <font color = red>ranges</font> from <font color = red>decent</font> to <font color = red>awful</font>. (Rebecca St. James plays a bit part and is passable.) For their part, a few of the <font color = red>main</font> <font color = red>characters</font> are <font color = red>manned</font> <font color = red>capably</font> <font color = red>enough</font>. Sadly, their <font color = red>talents</font> are wasted on characters so one-dimensional in their <font color = red>personalities</font> so as to be <font color = red>unbelievable</font>. The ""protagonists"" are <font color = red>anything</font> but; you <font color = red>know</font> it's <font color = red>bad</font> when two Christian <font color = red>viewers</font> <font color = red>find</font> the most <font color = red>vocal</font> Christian character in the film to be the most <font color = red>annoying</font>.<br /><br />A <font color = red>final</font> <font color = red>note</font> on the evangelistic <font color = red>tone</font> of this movie, which will be of more interest to Christian than non-Christian readers. <font color = red>In</font> a <font color = red>word</font>, it is <font color = red>embarrassing</font>. <font color = red>Other</font> <font color = red>Christian</font> films like Carmen's ""The Champion"" and Peretti's ""The Hangman's <font color = red>Curse</font>"" have managed to <font color = red>communicate</font> a <font color = red>genuinely</font> uncompromising <font color = red>portrait</font> of the Christian faith without sounding preachy or oppressive. This film, by <font color = red>contrast</font>, is a <font color = red>sledgehammer</font> that <font color = red>feels</font> so heavy-handed and <font color = red>lacking</font> in tact that a non-Christian <font color = red>would</font> have a <font color = red>hard</font> time taking it <font color = red>seriously</font>.<br /><br />I do believe that the filmmaker's heart is in the right place, and I applaud efforts to create good Christian film. Unfortunately, this is not one of them. If your church is looking for a screening of a good Christian film, consider ""Mercy Streets,"" the aforementioned ""The Champion,"" or (if you're Pentecostal) Robert Duvall's provocative ""The Apostle."" <br /><br />As for ""Unidentified?"" Rent it if you must, but screen it before you show it to a non-Christian or a larger audience.","My wife <font color = green>found</font> this film on the <font color = green>alley</font> at a local video store. From the cover it looked like a science-fiction film, but upon turning it over my <font color = green>marrying</font> saw <font color = green>Corinne</font> St. James was in the film, realized it was a Christian movie, and <font color = green>recommended</font> we <font color = green>staring</font> it. We are conservative evangelicals but we also know that ""Christian"" films have a poor reputation in the mainstream. <font color = green>Whilst</font>, we decided to give it a <font color = green>filtering</font>.<br /><br />To be fair, there were a few things I <font color = green>loves</font> about the film. The musical <font color = green>scores</font> - much of which was <font color = green>phased</font> - was quite good. The <font color = green>picture</font> was also <font color = green>lovely</font> <font color = green>exemplary</font> <font color = green>reviewing</font> it was a lower-budget movie.<br /><br /><font color = green>Sadly</font>, any <font color = green>base</font> in this film's <font color = green>productions</font> <font color = green>workplace</font> was <font color = green>wasted</font> on a <font color = green>sorry</font> <font color = green>scenario</font>. The film <font color = green>opening</font> with an <font color = green>seductive</font> <font color = green>assumption</font> - UFO abductions - but by midway through the <font color = green>character</font> the <font color = green>overview</font> veers <font color = green>terribly</font> into an evangelistic <font color = green>baptiste</font> <font color = green>resulted</font> by the movie's two main <font color = green>characteristic</font>... which then <font color = green>swerved</font> wildly into a treatise on the <font color = green>Delights</font>. At <font color = green>weaker</font> the Frank Peretti-inspired ""The <font color = green>Presence</font>"" (which was itself a deeply flawed film) had an endgame that tied together the movie's <font color = green>proposition</font>. ""<font color = green>Uncertain</font>"" <font color = green>completes</font> <font color = green>whenever</font> even <font color = green>closely</font> to where it started, which is a <font color = green>great</font> letdown.<br /><br />As for the acting? The <font color = green>endorsing</font> acting <font color = green>interval</font> from <font color = green>humane</font> to <font color = green>harrowing</font>. (Rebecca St. James plays a bit part and is passable.) For their part, a few of the <font color = green>essential</font> <font color = green>characteristic</font> are <font color = green>resided</font> <font color = green>aptly</font> <font color = green>plenty</font>. Sadly, their <font color = green>skill</font> are wasted on characters so one-dimensional in their <font color = green>characters</font> so as to be <font color = green>magnificent</font>. The ""protagonists"" are <font color = green>thing</font> but; you <font color = green>knowing</font> it's <font color = green>faulty</font> when two Christian <font color = green>readers</font> <font color = green>arrive</font> the most <font color = green>outspoken</font> Christian character in the film to be the most <font color = green>galling</font>.<br /><br />A <font color = green>definitive</font> <font color = green>score</font> on the evangelistic <font color = green>tono</font> of this movie, which will be of more interest to Christian than non-Christian readers. <font color = green>Of</font> a <font color = green>terminology</font>, it is <font color = green>humiliating</font>. <font color = green>Various</font> <font color = green>Protestant</font> films like Carmen's ""The Champion"" and Peretti's ""The Hangman's <font color = green>Nightmare</font>"" have managed to <font color = green>communicative</font> a <font color = green>heartily</font> uncompromising <font color = green>picture</font> of the Christian faith without sounding preachy or oppressive. This film, by <font color = green>rematch</font>, is a <font color = green>mallet</font> that <font color = green>thinks</font> so heavy-handed and <font color = green>shortcoming</font> in tact that a non-Christian <font color = green>were</font> have a <font color = green>painstaking</font> time taking it <font color = green>powerfully</font>.<br /><br />I do believe that the filmmaker's heart is in the right place, and I applaud efforts to create good Christian film. Unfortunately, this is not one of them. If your church is looking for a screening of a good Christian film, consider ""Mercy Streets,"" the aforementioned ""The Champion,"" or (if you're Pentecostal) Robert Duvall's provocative ""The Apostle."" <br /><br />As for ""Unidentified?"" Rent it if you must, but screen it before you show it to a non-Christian or a larger audience.",0.00013911724090576172,0.5335031747817993,0,1,0,1327,"Successful"
"""Gargle with old razor blades. Can I help it if I'm not cousin Basil? I think the piano's out of tune. Ginger Grey. This is your little snookums."" <font color = green>Laughs</font> throughout the entire 20 minute short as the boys spoof gold diggers and opera singers. They even manage to show us how to properly demonstrate to some attractive ladies how to handle both a rifle and a bear trap. Wonder how many times they rehearsed the scene with the phone booth. Adding Christine McIntyre and Emil Sitka, 2 frequent collaborators, to the mix makes it even better. Only Vernon Dent is missing. The Stooges did some great individual scenes, but this was their <font color = green>best</font> overall.","""Gargle with old razor blades. Can I help it if I'm not cousin Basil? I think the piano's out of tune. Ginger Grey. This is your little snookums."" <font color = red>Droll</font> throughout the entire 20 minute short as the boys spoof gold diggers and opera singers. They even manage to show us how to properly demonstrate to some attractive ladies how to handle both a rifle and a bear trap. Wonder how many times they rehearsed the scene with the phone booth. Adding Christine McIntyre and Emil Sitka, 2 frequent collaborators, to the mix makes it even better. Only Vernon Dent is missing. The Stooges did some great individual scenes, but this was their <font color = red>noblest</font> overall.",0.00067138671875,0.9985490441322327,1,0,1,40,"Successful"
"This seventh (yes you read right - the seventh) Puppet Master <font color = red>movie</font> <font color = red>shows</font> how the demented group of dolls came to be; by a french puppeteer who uses them to get revenge on a group of ancient mummies who are after him once they learn that he holds the secret to life. It was taught to him by a sorcerer, also on the run, before he died. He used this power to bring normal puppets to life. This <font color = red>sequel</font> is <font color = red>basically</font> nonsense, sprinkled <font color = red>upon</font> even more nonsense like most of the Puppet Master <font color = red>sequels</font>. Due to the PG13 rating, we don't even get any <font color = red>entertaining</font> puppet murders. Come to think of it, there are NO damn puppet murders. If there was one franchise that needed to be cut off it would be this one. No more....god, please no more...","This seventh (yes you read right - the seventh) Puppet Master <font color = green>cinematography</font> <font color = green>exhibitions</font> how the demented group of dolls came to be; by a french puppeteer who uses them to get revenge on a group of ancient mummies who are after him once they learn that he holds the secret to life. It was taught to him by a sorcerer, also on the run, before he died. He used this power to bring normal puppets to life. This <font color = green>aftermath</font> is <font color = green>widely</font> nonsense, sprinkled <font color = green>since</font> even more nonsense like most of the Puppet Master <font color = green>suites</font>. Due to the PG13 rating, we don't even get any <font color = green>comical</font> puppet murders. Come to think of it, there are NO damn puppet murders. If there was one franchise that needed to be cut off it would be this one. No more....god, please no more...",0.00024503469467163086,0.7600196599960327,0,1,0,134,"Successful"
"Saw this movie when it came out and then a couple more times years later. I'm watching it now 20 years later and it's still a very good <font color = green>story</font>. Does it <font color = green>wreak</font> of ""<font color = green>lifetime</font> movie network""? Yes, but alas lifetime was not even in existence back then so it needed somehwere to air.<br /><br />The cast was <font color = green>excellent</font>. The story was a little schmaltzy; two women become close friends and unbeknownst to either one friend is having an affair with he other friends husband. She's invited over to the house for a dinner party which is how she discovers that her lover is the husband of her best friend. She is horrified and tries to break off the affair. Shortly afterwards he is tragically killed in a car accident which is devatating for both women. Of course the wife finds out by accident about this affair and wants Holly out of her life now, but their friendship is able to prevail because they need each other.<br /><br />I thought it was a very good story a great cast and perfomrances. I really <font color = green>enjoyed</font> it.","Saw this movie when it came out and then a couple more times years later. I'm watching it now 20 years later and it's still a very good <font color = red>novels</font>. Does it <font color = red>cause</font> of ""<font color = red>lengths</font> movie network""? Yes, but alas lifetime was not even in existence back then so it needed somehwere to air.<br /><br />The cast was <font color = red>sumptuous</font>. The story was a little schmaltzy; two women become close friends and unbeknownst to either one friend is having an affair with he other friends husband. She's invited over to the house for a dinner party which is how she discovers that her lover is the husband of her best friend. She is horrified and tries to break off the affair. Shortly afterwards he is tragically killed in a car accident which is devatating for both women. Of course the wife finds out by accident about this affair and wants Holly out of her life now, but their friendship is able to prevail because they need each other.<br /><br />I thought it was a very good story a great cast and perfomrances. I really <font color = red>rained</font> it.",0.00021320581436157227,0.9771389365196228,1,0,1,107,"Successful"
